"adjusted_rnx","alpha","beta","fixed_perp","id","k","laplacian","laplacian_celltype","method","name"
"0.07043965074529195","0.00001","undefined","undefined","12br9qyo","2","0.27352150537634407","0.0396505376344086","fastctsne","vivid-sweep-5"
"0.09014534820722311","0.00001","undefined","undefined","12br9qyo","4","0.27419354838709675","0.04065860215053763","fastctsne","vivid-sweep-5"
"0.1278916230048709","0.00001","undefined","undefined","12br9qyo","8","0.2760416666666667","0.039818548387096774","fastctsne","vivid-sweep-5"
"0.17090002816860167","0.00001","undefined","undefined","12br9qyo","16","0.2854502688172043","0.04233870967741935","fastctsne","vivid-sweep-5"
"0.22301806214333708","0.00001","undefined","undefined","12br9qyo","31","0.2947884148456469","0.04773673257023933","fastctsne","vivid-sweep-5"
"0.29384141130654956","0.00001","undefined","undefined","12br9qyo","61","0.3012074739996475","0.05356513308655032","fastctsne","vivid-sweep-5"
"0.37340216558660155","0.00001","undefined","undefined","12br9qyo","122","0.3114203243433809","0.06145337563899172","fastctsne","vivid-sweep-5"
"0.4530479828623839","0.00001","undefined","undefined","12br9qyo","242","0.32600750910868215","0.07007575757575757","fastctsne","vivid-sweep-5"
"0.5234057245579742","0.00001","undefined","undefined","12br9qyo","481","0.3569708045514497","0.11006974716652136","fastctsne","vivid-sweep-5"
"0.5478660743245951","0.00001","undefined","undefined","12br9qyo","956","0.41896539119089393","0.1662392585594097","fastctsne","vivid-sweep-5"
"0.5303375587100538","0.00001","undefined","undefined","12br9qyo","1900","0.4921017260894171","0.23735498019241652","fastctsne","vivid-sweep-5"
"0.477591914064365","0.00001","undefined","undefined","12br9qyo","3773","0.5454117968930345","0.4222998583597662","fastctsne","vivid-sweep-5"
"0.5255213073545361","0.00001","undefined","undefined","12br9qyo","7495","0.5658329567381839","0.6436934658948259","fastctsne","vivid-sweep-5"
"0","0.00001","undefined","undefined","12br9qyo","14889","0.6130741022857256","0.8020571571469032","fastctsne","vivid-sweep-5"
"0.09671352550657814","0.00001","undefined","true","8a9jbqzx","1","0.2849462365591398","0.03763440860215054","fastctsne","trim-sweep-9"
"0.11547258162024888","0.00001","undefined","true","8a9jbqzx","2","0.28293010752688175","0.04435483870967742","fastctsne","trim-sweep-9"
"0.14257878953698785","0.00001","undefined","true","8a9jbqzx","4","0.27553763440860213","0.04401881720430108","fastctsne","trim-sweep-9"
"0.1816839669984024","0.00001","undefined","true","8a9jbqzx","8","0.26360887096774194","0.0456989247311828","fastctsne","trim-sweep-9"
"0.22135747649995768","0.00001","undefined","true","8a9jbqzx","16","0.259744623655914","0.04578293010752688","fastctsne","trim-sweep-9"
"0.27037646466325893","0.00001","undefined","true","8a9jbqzx","31","0.2642212972597988","0.049557752341311136","fastctsne","trim-sweep-9"
"0.32678530135149575","0.00001","undefined","true","8a9jbqzx","61","0.272761325577296","0.05504142429049885","fastctsne","trim-sweep-9"
"0.3929191291042023","0.00001","undefined","true","8a9jbqzx","122","0.28590472413185264","0.06353560726247136","fastctsne","trim-sweep-9"
"0.4623749101238736","0.00001","undefined","true","8a9jbqzx","242","0.31111148138274236","0.07331933706567138","fastctsne","trim-sweep-9"
"0.5070991926006949","0.00001","undefined","true","8a9jbqzx","481","0.3640517067936423","0.0946029776674938","fastctsne","trim-sweep-9"
"0.5362088322039076","0.00001","undefined","true","8a9jbqzx","956","0.4276696135330904","0.14482808071264677","fastctsne","trim-sweep-9"
"0.5083429108945653","0.00001","undefined","true","8a9jbqzx","1900","0.4928862478777589","0.2425509337860781","fastctsne","trim-sweep-9"
"0.4135704475350135","0.00001","undefined","true","8a9jbqzx","3773","0.5353648162239341","0.4165989814442744","fastctsne","trim-sweep-9"
"0.3430736136689834","0.00001","undefined","true","8a9jbqzx","7495","0.5752559053706054","0.6291029144877948","fastctsne","trim-sweep-9"
"0","0.00001","undefined","true","8a9jbqzx","14889","0.6130741022857256","0.8020571571469032","fastctsne","trim-sweep-9"
"0.10612275961588462","0.0001","undefined","true","2qkh7zr5","1","0.24865591397849462","0.04032258064516129","fastctsne","glowing-sweep-8"
"0.1255545810698661","0.0001","undefined","true","2qkh7zr5","2","0.2654569892473118","0.0396505376344086","fastctsne","glowing-sweep-8"
"0.156023261672825","0.0001","undefined","true","2qkh7zr5","4","0.25772849462365593","0.04200268817204301","fastctsne","glowing-sweep-8"
"0.19832597342140115","0.0001","undefined","true","2qkh7zr5","8","0.25571236559139787","0.04351478494623656","fastctsne","glowing-sweep-8"
"0.2418768388213758","0.0001","undefined","true","2qkh7zr5","16","0.2571404569892473","0.04477486559139785","fastctsne","glowing-sweep-8"
"0.29318670440909284","0.0001","undefined","true","2qkh7zr5","31","0.25984217828650713","0.04773673257023933","fastctsne","glowing-sweep-8"
"0.34924201619073036","0.0001","undefined","true","2qkh7zr5","61","0.26930195663670015","0.05288207297726071","fastctsne","glowing-sweep-8"
"0.41344693136972666","0.0001","undefined","true","2qkh7zr5","122","0.2829190904283448","0.06035166578529878","fastctsne","glowing-sweep-8"
"0.4842356016229586","0.0001","undefined","true","2qkh7zr5","242","0.3012363369768062","0.07214187327823691","fastctsne","glowing-sweep-8"
"0.5420252602513578","0.0001","undefined","true","2qkh7zr5","481","0.33515804886772627","0.11033800549929582","fastctsne","glowing-sweep-8"
"0.5503090019812825","0.0001","undefined","true","2qkh7zr5","956","0.41085729068250326","0.16303650965042515","fastctsne","glowing-sweep-8"
"0.5108404597543096","0.0001","undefined","true","2qkh7zr5","1900","0.49568123938879455","0.2565379173740804","fastctsne","glowing-sweep-8"
"0.40742758557890524","0.0001","undefined","true","2qkh7zr5","3773","0.5411098666529871","0.43579272932465823","fastctsne","glowing-sweep-8"
"0.30687614204199865","0.0001","undefined","true","2qkh7zr5","7495","0.5783014841435509","0.6439253409082758","fastctsne","glowing-sweep-8"
"0","0.0001","undefined","true","2qkh7zr5","14889","0.6130741022857256","0.8020571571469032","fastctsne","glowing-sweep-8"
"0.06310911797334073","0.0001","undefined","undefined","lxh8oo1z","1","0.2647849462365591","0.03494623655913978","fastctsne","pretty-sweep-4"
"0.08119378349155033","0.0001","undefined","undefined","lxh8oo1z","2","0.2762096774193548","0.038306451612903226","fastctsne","pretty-sweep-4"
"0.10695093837701951","0.0001","undefined","undefined","lxh8oo1z","4","0.2762096774193548","0.04065860215053763","fastctsne","pretty-sweep-4"
"0.15209817780196008","0.0001","undefined","undefined","lxh8oo1z","8","0.27923387096774194","0.04149865591397849","fastctsne","pretty-sweep-4"
"0.2011744971674153","0.0001","undefined","undefined","lxh8oo1z","16","0.27956989247311825","0.04200268817204301","fastctsne","pretty-sweep-4"
"0.25230206516941717","0.0001","undefined","undefined","lxh8oo1z","31","0.2891519250780437","0.047173083593479014","fastctsne","pretty-sweep-4"
"0.3155237566685692","0.0001","undefined","undefined","lxh8oo1z","61","0.2954785827604442","0.05241935483870968","fastctsne","pretty-sweep-4"
"0.39039758629344795","0.0001","undefined","undefined","lxh8oo1z","122","0.3053719372466067","0.059591485986250664","fastctsne","pretty-sweep-4"
"0.46951125156365753","0.0001","undefined","undefined","lxh8oo1z","242","0.3217308717675287","0.0689871589798276","fastctsne","pretty-sweep-4"
"0.5338330110636826","0.0001","undefined","undefined","lxh8oo1z","481","0.35156372253146445","0.10904142355755259","fastctsne","pretty-sweep-4"
"0.5516191083260744","0.0001","undefined","undefined","lxh8oo1z","956","0.4174961758221982","0.16606632698969723","fastctsne","pretty-sweep-4"
"0.5243904732109095","0.0001","undefined","undefined","lxh8oo1z","1900","0.49245048104131295","0.24186969439728354","fastctsne","pretty-sweep-4"
"0.4569106909974394","0.0001","undefined","undefined","lxh8oo1z","3773","0.5372243786496584","0.41984217231090176","fastctsne","pretty-sweep-4"
"0.4363007274423027","0.0001","undefined","undefined","lxh8oo1z","7495","0.57160813302058","0.6420482830847806","fastctsne","pretty-sweep-4"
"0","0.0001","undefined","undefined","lxh8oo1z","14889","0.6130741022857256","0.8020571571469032","fastctsne","pretty-sweep-4"
"0.12494122783449758","0.001","undefined","undefined","lgml9vf4","1","0.23521505376344087","0.028225806451612902","fastctsne","dandy-sweep-3"
"0.14235791348589483","0.001","undefined","undefined","lgml9vf4","2","0.24193548387096775","0.03225806451612903","fastctsne","dandy-sweep-3"
"0.1755177462697888","0.001","undefined","undefined","lgml9vf4","4","0.24563172043010753","0.034274193548387094","fastctsne","dandy-sweep-3"
"0.21446367661946064","0.001","undefined","undefined","lgml9vf4","8","0.24327956989247312","0.03494623655913978","fastctsne","dandy-sweep-3"
"0.2579391265401908","0.001","undefined","undefined","lgml9vf4","16","0.2445396505376344","0.037298387096774195","fastctsne","dandy-sweep-3"
"0.3033970022000852","0.001","undefined","undefined","lgml9vf4","31","0.25030350329517864","0.042273673257023935","fastctsne","dandy-sweep-3"
"0.3618974259326439","0.001","undefined","undefined","lgml9vf4","61","0.26198660320817907","0.04843116516834126","fastctsne","dandy-sweep-3"
"0.4358631137137894","0.001","undefined","undefined","lgml9vf4","122","0.2745240613432047","0.05520668076855279","fastctsne","dandy-sweep-3"
"0.510076610143442","0.001","undefined","undefined","lgml9vf4","242","0.2923998044965787","0.0634830711810184","fastctsne","dandy-sweep-3"
"0.5693856977040267","0.001","undefined","undefined","lgml9vf4","481","0.3223319473319473","0.10343873650325264","fastctsne","dandy-sweep-3"
"0.570746360476928","0.001","undefined","undefined","lgml9vf4","956","0.3902095424483736","0.1553136388176542","fastctsne","dandy-sweep-3"
"0.526595289882872","0.001","undefined","undefined","lgml9vf4","1900","0.48278013582342955","0.22867147707979626","fastctsne","dandy-sweep-3"
"0.4302684010967666","0.001","undefined","undefined","lgml9vf4","3773","0.5664444453944125","0.4272512104967668","fastctsne","dandy-sweep-3"
"0.38136047735727874","0.001","undefined","undefined","lgml9vf4","7495","0.5934483203856334","0.6447846951731262","fastctsne","dandy-sweep-3"
"0","0.001","undefined","undefined","lgml9vf4","14889","0.6130741022857256","0.8020571571469032","fastctsne","dandy-sweep-3"
"0.14107134345045153","0.001","undefined","true","wbrp9qt6","1","0.24865591397849462","0.028225806451612902","fastctsne","laced-sweep-7"
"0.1504235130455886","0.001","undefined","true","wbrp9qt6","2","0.24596774193548387","0.02956989247311828","fastctsne","laced-sweep-7"
"0.183920541354687","0.001","undefined","true","wbrp9qt6","4","0.24327956989247312","0.030913978494623656","fastctsne","laced-sweep-7"
"0.22354113466836906","0.001","undefined","true","wbrp9qt6","8","0.23823924731182797","0.03309811827956989","fastctsne","laced-sweep-7"
"0.26239620114279394","0.001","undefined","true","wbrp9qt6","16","0.23815524193548387","0.03503024193548387","fastctsne","laced-sweep-7"
"0.31273833847695054","0.001","undefined","true","wbrp9qt6","31","0.2427159209157128","0.036637183489420744","fastctsne","laced-sweep-7"
"0.3713668583968729","0.001","undefined","true","wbrp9qt6","61","0.25365767671426054","0.0427683765203596","fastctsne","laced-sweep-7"
"0.4389733867843234","0.001","undefined","true","wbrp9qt6","122","0.2672748105059052","0.050722721664022564","fastctsne","laced-sweep-7"
"0.5116122785545347","0.001","undefined","true","wbrp9qt6","242","0.284251977250511","0.06089487247845019","fastctsne","laced-sweep-7"
"0.573584333699402","0.001","undefined","true","wbrp9qt6","481","0.31279759908792165","0.09950707531352693","fastctsne","laced-sweep-7"
"0.5744648389211477","0.001","undefined","true","wbrp9qt6","956","0.38487397084626807","0.15745208530166013","fastctsne","laced-sweep-7"
"0.529003640569054","0.001","undefined","true","wbrp9qt6","1900","0.47883842671194116","0.24357456140350878","fastctsne","laced-sweep-7"
"0.4541875813824393","0.001","undefined","true","wbrp9qt6","3773","0.5480137593369984","0.43436706479826953","fastctsne","laced-sweep-7"
"0.4195700631504619","0.001","undefined","true","wbrp9qt6","7495","0.5872032968215369","0.6428923942126292","fastctsne","laced-sweep-7"
"0","0.001","undefined","true","wbrp9qt6","14889","0.6130741022857256","0.8020571571469032","fastctsne","laced-sweep-7"
"0.15585728276507602","0.01","undefined","true","9nkkjz32","1","0.20430107526881722","0.0228494623655914","fastctsne","eternal-sweep-6"
"0.19007937754741636","0.01","undefined","true","9nkkjz32","2","0.20362903225806453","0.024193548387096774","fastctsne","eternal-sweep-6"
"0.21450671546371647","0.01","undefined","true","9nkkjz32","4","0.207997311827957","0.025201612903225805","fastctsne","eternal-sweep-6"
"0.24825199269039758","0.01","undefined","true","9nkkjz32","8","0.2073252688172043","0.02721774193548387","fastctsne","eternal-sweep-6"
"0.2878772125501287","0.01","undefined","true","9nkkjz32","16","0.20656922043010753","0.030157930107526883","fastctsne","eternal-sweep-6"
"0.3385030473708162","0.01","undefined","true","9nkkjz32","31","0.21401318071453349","0.03321193201526188","fastctsne","eternal-sweep-6"
"0.39694317598717366","0.01","undefined","true","9nkkjz32","61","0.22364710029966509","0.03930900757976379","fastctsne","eternal-sweep-6"
"0.46177835326220296","0.01","undefined","true","9nkkjz32","122","0.2380794993830425","0.04658029261413714","fastctsne","eternal-sweep-6"
"0.5343367835348592","0.01","undefined","true","9nkkjz32","242","0.2594530347462899","0.05529636541366747","fastctsne","eternal-sweep-6"
"0.5972774618576234","0.01","undefined","true","9nkkjz32","481","0.2930638454832003","0.093158294771198","fastctsne","eternal-sweep-6"
"0.6011702750205447","0.01","undefined","true","9nkkjz32","956","0.3619542110946147","0.13977229270706798","fastctsne","eternal-sweep-6"
"0.5399523109275826","0.01","undefined","true","9nkkjz32","1900","0.4655581494057725","0.2199052065647991","fastctsne","eternal-sweep-6"
"0.4068230332953578","0.01","undefined","true","9nkkjz32","3773","0.574257101248543","0.4152947940801792","fastctsne","eternal-sweep-6"
"0.37480377295748274","0.01","undefined","true","9nkkjz32","7495","0.6191209910549685","0.6319754388230147","fastctsne","eternal-sweep-6"
"0","0.01","undefined","true","9nkkjz32","14889","0.6130741022857256","0.8020571571469032","fastctsne","eternal-sweep-6"
"0.18274080879166593","0.01","undefined","undefined","dj3w664k","1","0.18413978494623656","0.0228494623655914","fastctsne","daily-sweep-2"
"0.20688270996344504","0.01","undefined","undefined","dj3w664k","2","0.18615591397849462","0.023521505376344086","fastctsne","daily-sweep-2"
"0.22929563481313728","0.01","undefined","undefined","dj3w664k","4","0.1844758064516129","0.025873655913978496","fastctsne","daily-sweep-2"
"0.26674311093817404","0.01","undefined","undefined","dj3w664k","8","0.1814516129032258","0.02956989247311828","fastctsne","daily-sweep-2"
"0.31058306429923893","0.01","undefined","undefined","dj3w664k","16","0.18481182795698925","0.03318212365591398","fastctsne","daily-sweep-2"
"0.3503643720386499","0.01","undefined","undefined","dj3w664k","31","0.1916406520985085","0.0382414151925078","fastctsne","daily-sweep-2"
"0.4037797522288717","0.01","undefined","undefined","dj3w664k","61","0.20304512603560726","0.043517539220870795","fastctsne","daily-sweep-2"
"0.4686431702535958","0.01","undefined","undefined","dj3w664k","122","0.22089282566543275","0.051306627886479814","fastctsne","daily-sweep-2"
"0.543680648315589","0.01","undefined","undefined","dj3w664k","242","0.24570670043543943","0.060006220563405314","fastctsne","daily-sweep-2"
"0.6027235605421335","0.01","undefined","undefined","dj3w664k","481","0.2818528826593343","0.09674904432968949","fastctsne","daily-sweep-2"
"0.6074774154281548","0.01","undefined","undefined","dj3w664k","956","0.35955285238673684","0.1468146848427588","fastctsne","daily-sweep-2"
"0.544821720311597","0.01","undefined","undefined","dj3w664k","1900","0.46671547821165815","0.23507923033389927","fastctsne","daily-sweep-2"
"0.43327589363283536","0.01","undefined","undefined","dj3w664k","3773","0.5497187144652582","0.43519959303369443","fastctsne","daily-sweep-2"
"0.3982341418662435","0.01","undefined","undefined","dj3w664k","7495","0.5941400001434648","0.6437564110840919","fastctsne","daily-sweep-2"
"0","0.01","undefined","undefined","dj3w664k","14889","0.6130741022857256","0.8020571571469032","fastctsne","daily-sweep-2"
"0.22172192153022136","0.1","undefined","undefined","4k6105bc","1","0.10215053763440861","0.01747311827956989","fastctsne","twilight-sweep-1"
"0.24116150809214362","0.1","undefined","undefined","4k6105bc","2","0.10215053763440861","0.01881720430107527","fastctsne","twilight-sweep-1"
"0.2696290512206486","0.1","undefined","undefined","4k6105bc","4","0.10080645161290322","0.024193548387096774","fastctsne","twilight-sweep-1"
"0.30624686355842373","0.1","undefined","undefined","4k6105bc","8","0.09879032258064516","0.025369623655913977","fastctsne","twilight-sweep-1"
"0.34481003341734207","0.1","undefined","undefined","4k6105bc","16","0.10139448924731183","0.02847782258064516","fastctsne","twilight-sweep-1"
"0.3822118115314047","0.1","undefined","undefined","4k6105bc","31","0.115071106486299","0.0336888657648283","fastctsne","twilight-sweep-1"
"0.4332942917318658","0.1","undefined","undefined","4k6105bc","61","0.1302221047065045","0.03917680239732064","fastctsne","twilight-sweep-1"
"0.4914481367314753","0.1","undefined","undefined","4k6105bc","122","0.1510003525471532","0.045687907632645866","fastctsne","twilight-sweep-1"
"0.5566943089316506","0.1","undefined","undefined","4k6105bc","242","0.17870790011552476","0.053669021594241535","fastctsne","twilight-sweep-1"
"0.6161366720954472","0.1","undefined","undefined","4k6105bc","481","0.22936087452216483","0.08992801734737219","fastctsne","twilight-sweep-1"
"0.623342923456826","0.1","undefined","undefined","4k6105bc","956","0.3120922751608404","0.15094957709092546","fastctsne","twilight-sweep-1"
"0.5488826698861423","0.1","undefined","undefined","4k6105bc","1900","0.4394489247311828","0.2697516977928693","fastctsne","twilight-sweep-1"
"0.4224779313781569","0.1","undefined","undefined","4k6105bc","3773","0.5159676564383608","0.46358855649507397","fastctsne","twilight-sweep-1"
"0.4033738441145389","0.1","undefined","undefined","4k6105bc","7495","0.5499879848214222","0.6593530095332372","fastctsne","twilight-sweep-1"
"0","0.1","undefined","undefined","4k6105bc","14889","0.6130741022857256","0.8020571571469032","fastctsne","twilight-sweep-1"
"0.18677333769565443","0.1","undefined","true","9g62lpgu","1","0.13306451612903225","0.016129032258064516","fastctsne","magic-sweep-5"
"0.2035220434802393","0.1","undefined","true","9g62lpgu","2","0.13709677419354838","0.01881720430107527","fastctsne","magic-sweep-5"
"0.23467342366747213","0.1","undefined","true","9g62lpgu","4","0.1303763440860215","0.02217741935483871","fastctsne","magic-sweep-5"
"0.2786782872617388","0.1","undefined","true","9g62lpgu","8","0.12953629032258066","0.027553763440860215","fastctsne","magic-sweep-5"
"0.32319742638207793","0.1","undefined","true","9g62lpgu","16","0.13608870967741934","0.02847782258064516","fastctsne","magic-sweep-5"
"0.37187116951329335","0.1","undefined","true","9g62lpgu","31","0.14190946930280957","0.03273499826569545","fastctsne","magic-sweep-5"
"0.42734270917841344","0.1","undefined","true","9g62lpgu","61","0.1542834479111581","0.03849374228803103","fastctsne","magic-sweep-5"
"0.48832675554283234","0.1","undefined","true","9g62lpgu","122","0.17217521593513133","0.04529129208531641","fastctsne","magic-sweep-5"
"0.5533406801221319","0.1","undefined","true","9g62lpgu","242","0.1975417666400071","0.053996711987914336","fastctsne","magic-sweep-5"
"0.6132634652072778","0.1","undefined","true","9g62lpgu","481","0.2430504325665616","0.09092560302237722","fastctsne","magic-sweep-5"
"0.6236629379653589","0.1","undefined","true","9g62lpgu","956","0.3215866401223737","0.14619747379313447","fastctsne","magic-sweep-5"
"0.5465967639654868","0.1","undefined","true","9g62lpgu","1900","0.44178551216751555","0.257524052065648","fastctsne","magic-sweep-5"
"0.42188149068799585","0.1","undefined","true","9g62lpgu","3773","0.523426211707976","0.44864152196278595","fastctsne","magic-sweep-5"
"0.4069961551700192","0.1","undefined","true","9g62lpgu","7495","0.5580772486317043","0.6557690790275954","fastctsne","magic-sweep-5"
"0","0.1","undefined","true","9g62lpgu","14889","0.6130741022857256","0.8020571571469032","fastctsne","magic-sweep-5"
"0.17870827988767746","0.2","undefined","true","4e80pxp8","1","0.0913978494623656","0.01881720430107527","fastctsne","feasible-sweep-4"
"0.21562044281977996","0.2","undefined","true","4e80pxp8","2","0.08870967741935484","0.019489247311827957","fastctsne","feasible-sweep-4"
"0.2464373367863296","0.2","undefined","true","4e80pxp8","4","0.09005376344086022","0.021505376344086023","fastctsne","feasible-sweep-4"
"0.2919582721851419","0.2","undefined","true","4e80pxp8","8","0.09543010752688172","0.025705645161290324","fastctsne","feasible-sweep-4"
"0.3369891289259819","0.2","undefined","true","4e80pxp8","16","0.09811827956989247","0.02805779569892473","fastctsne","feasible-sweep-4"
"0.38468835184666667","0.2","undefined","true","4e80pxp8","31","0.1086108220603538","0.03247485258411377","fastctsne","feasible-sweep-4"
"0.43787413406853726","0.2","undefined","true","4e80pxp8","61","0.12167283624184734","0.0385598448792526","fastctsne","feasible-sweep-4"
"0.49724657438439945","0.2","undefined","true","4e80pxp8","122","0.1397298607438745","0.04518112109994712","fastctsne","feasible-sweep-4"
"0.5624191904347684","0.2","undefined","true","4e80pxp8","242","0.16593352883675463","0.05436328090287035","fastctsne","feasible-sweep-4"
"0.6158276940682772","0.2","undefined","true","4e80pxp8","481","0.21934869112288466","0.09237866899157222","fastctsne","feasible-sweep-4"
"0.6243330152930849","0.2","undefined","true","4e80pxp8","956","0.30352724164304673","0.15706404373059793","fastctsne","feasible-sweep-4"
"0.5522778767289183","0.2","undefined","true","4e80pxp8","1900","0.42929753820033956","0.27603494623655916","fastctsne","feasible-sweep-4"
"0.43663361614216684","0.2","undefined","true","4e80pxp8","3773","0.5022938165630727","0.47312576056815686","fastctsne","feasible-sweep-4"
"0.4060431815008522","0.2","undefined","true","4e80pxp8","7495","0.5477926144311261","0.6615347507657434","fastctsne","feasible-sweep-4"
"0","0.2","undefined","true","4e80pxp8","14889","0.6130741022857256","0.8020571571469032","fastctsne","feasible-sweep-4"
"0.2029034533116084","0.4","undefined","true","0e7jc6e8","1","0.06048387096774194","0.021505376344086023","fastctsne","classic-sweep-3"
"0.23107950864252638","0.4","undefined","true","0e7jc6e8","2","0.05577956989247312","0.025537634408602152","fastctsne","classic-sweep-3"
"0.26492348597310567","0.4","undefined","true","0e7jc6e8","4","0.06048387096774194","0.026881720430107527","fastctsne","classic-sweep-3"
"0.30927268290805987","0.4","undefined","true","0e7jc6e8","8","0.060315860215053765","0.026881720430107527","fastctsne","classic-sweep-3"
"0.35263093790870226","0.4","undefined","true","0e7jc6e8","16","0.06544018817204302","0.028561827956989246","fastctsne","classic-sweep-3"
"0.39559381884896055","0.4","undefined","true","0e7jc6e8","31","0.07513874436351023","0.03303850156087409","fastctsne","classic-sweep-3"
"0.4463258237912837","0.4","undefined","true","0e7jc6e8","61","0.0898995240613432","0.039573417944650094","fastctsne","classic-sweep-3"
"0.5044113105647366","0.4","undefined","true","0e7jc6e8","122","0.1106447206063811","0.04536841177507492","fastctsne","classic-sweep-3"
"0.5697587821054324","0.4","undefined","true","0e7jc6e8","242","0.1401404070025771","0.05308028970052431","fastctsne","classic-sweep-3"
"0.6213286580099484","0.4","undefined","true","0e7jc6e8","481","0.1970888382178705","0.09514508304830885","fastctsne","classic-sweep-3"
"0.6279132715082671","0.4","undefined","true","0e7jc6e8","956","0.2873447833715751","0.15629358437935845","fastctsne","classic-sweep-3"
"0.5576751771219242","0.4","undefined","true","0e7jc6e8","1900","0.4199108658743633","0.26634125636672323","fastctsne","classic-sweep-3"
"0.45892522907252786","0.4","undefined","true","0e7jc6e8","3773","0.4797168762771133","0.4921909065259954","fastctsne","classic-sweep-3"
"0.3872068751230275","0.4","undefined","true","0e7jc6e8","7495","0.5485926101271815","0.6738038620729232","fastctsne","classic-sweep-3"
"0","0.4","undefined","true","0e7jc6e8","14889","0.6130741022857256","0.8020571571469032","fastctsne","classic-sweep-3"
"0.19887092440761991","0.6","undefined","true","hzt9y3u5","1","0.03763440860215054","0.01881720430107527","fastctsne","sweet-sweep-2"
"0.23309590853244982","0.6","undefined","true","hzt9y3u5","2","0.04099462365591398","0.02217741935483871","fastctsne","sweet-sweep-2"
"0.2622345915459382","0.6","undefined","true","hzt9y3u5","4","0.04334677419354839","0.023185483870967742","fastctsne","sweet-sweep-2"
"0.31414761408247366","0.6","undefined","true","hzt9y3u5","8","0.046875","0.025873655913978496","fastctsne","sweet-sweep-2"
"0.3585176402140271","0.6","undefined","true","hzt9y3u5","16","0.05283938172043011","0.028813844086021504","fastctsne","sweet-sweep-2"
"0.4013724129179052","0.6","undefined","true","hzt9y3u5","31","0.06321540062434963","0.0337755809920222","fastctsne","sweet-sweep-2"
"0.4536933962459292","0.6","undefined","true","hzt9y3u5","61","0.07566543275163053","0.03849374228803103","fastctsne","sweet-sweep-2"
"0.5134866430598305","0.6","undefined","true","hzt9y3u5","122","0.09415212409659791","0.045070950114577825","fastctsne","sweet-sweep-2"
"0.5740439744731506","0.6","undefined","true","hzt9y3u5","242","0.1274604549897805","0.05376899493468409","fastctsne","sweet-sweep-2"
"0.622039018707928","0.6","undefined","true","hzt9y3u5","481","0.18702076766592896","0.09901806272774015","fastctsne","sweet-sweep-2"
"0.6349130254765986","0.6","undefined","true","hzt9y3u5","956","0.27935618841948984","0.15259734782021867","fastctsne","sweet-sweep-2"
"0.5582687504223569","0.6","undefined","true","hzt9y3u5","1900","0.40297113752122243","0.2820246179966044","fastctsne","sweet-sweep-2"
"0.4587090789664135","0.6","undefined","true","hzt9y3u5","3773","0.4580853916765701","0.5073958573793992","fastctsne","sweet-sweep-2"
"0.3885502104960099","0.6","undefined","true","hzt9y3u5","7495","0.5308435014023686","0.6822257849318901","fastctsne","sweet-sweep-2"
"0","0.6","undefined","true","hzt9y3u5","14889","0.6130741022857256","0.8020571571469032","fastctsne","sweet-sweep-2"
"0.19080586659964294","0.8","undefined","true","d6srwm8f","1","0.033602150537634407","0.021505376344086023","fastctsne","faithful-sweep-1"
"0.2270467088626795","0.8","undefined","true","d6srwm8f","2","0.03024193548387097","0.02217741935483871","fastctsne","faithful-sweep-1"
"0.2692929394172527","0.8","undefined","true","d6srwm8f","4","0.03494623655913978","0.024529569892473117","fastctsne","faithful-sweep-1"
"0.3196949495568066","0.8","undefined","true","d6srwm8f","8","0.038138440860215055","0.026545698924731184","fastctsne","faithful-sweep-1"
"0.36104051263059495","0.8","undefined","true","d6srwm8f","16","0.04393481182795699","0.029485887096774195","fastctsne","faithful-sweep-1"
"0.4065861820026672","0.8","undefined","true","d6srwm8f","31","0.052245924384321886","0.0328650711064863","fastctsne","faithful-sweep-1"
"0.45882635963775426","0.8","undefined","true","d6srwm8f","61","0.06341441917856513","0.03908866560902521","fastctsne","faithful-sweep-1"
"0.5182298094923947","0.8","undefined","true","d6srwm8f","122","0.07998413537810682","0.04616164286973383","fastctsne","faithful-sweep-1"
"0.5776290827122826","0.8","undefined","true","d6srwm8f","242","0.11486381409401937","0.05561850173287124","fastctsne","faithful-sweep-1"
"0.6252933947511109","0.8","undefined","true","d6srwm8f","481","0.17415833948092013","0.10114456888650437","fastctsne","faithful-sweep-1"
"0.6296966387459597","0.8","undefined","true","d6srwm8f","956","0.2702709542448374","0.16974709812390337","fastctsne","faithful-sweep-1"
"0.5478179680508033","0.8","undefined","true","d6srwm8f","1900","0.39025396151669495","0.30378324844368987","fastctsne","faithful-sweep-1"
"0.4536178612351973","0.8","undefined","true","d6srwm8f","3773","0.44932086785279673","0.5195977217866619","fastctsne","faithful-sweep-1"
"0.3726345752194436","0.8","undefined","true","d6srwm8f","7495","0.5310420208454382","0.6955122411356675","fastctsne","faithful-sweep-1"
"0","0.8","undefined","true","d6srwm8f","14889","0.6130741022857256","0.8020571571469032","fastctsne","faithful-sweep-1"
"0.14107134345045153","undefined","1e-30","undefined","03xnk4qz","1","0.2970430107526882","0.05913978494623656","ctsne","generous-sweep-17"
"0.16655471216497617","undefined","1e-30","undefined","03xnk4qz","2","0.29905913978494625","0.06586021505376344","ctsne","generous-sweep-17"
"0.18560110037166666","undefined","1e-30","undefined","03xnk4qz","4","0.31216397849462363","0.06619623655913978","ctsne","generous-sweep-17"
